date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-02-04,10:18:20.659,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.28,0.00,0.00,0.00,0.00,0.40,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:20.659,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.28,0.00,0.00,0.00,0.00,0.40,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:20.659,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.28,0.00,0.00,0.00,0.00,0.40,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:21.259,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.28,0.00,,
2025-02-04,10:18:21.259,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.28,0.00,,
2025-02-04,10:18:21.259,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.28,0.00,,
2025-02-04,10:18:21.881,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.28,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:21.881,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.28,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:21.881,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.28,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:22.462,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.00,0.00,0.00,0.00,0.41,81,4771,9276115,37,0,-1.28,0.00,,
2025-02-04,10:18:22.462,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.00,0.00,0.00,0.00,0.41,81,4771,9276115,37,0,-1.28,0.00,,
2025-02-04,10:18:22.462,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.00,0.00,0.00,0.00,0.41,81,4771,9276115,37,0,-1.28,0.00,,
2025-02-04,10:18:23.065,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.28,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:23.065,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.28,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:23.065,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.28,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:23.688,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.00,0.00,0.00,0.00,0.41,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:23.688,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.00,0.00,0.00,0.00,0.41,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:23.688,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.00,0.00,0.00,0.00,0.41,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:24.280,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:24.280,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:24.280,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:24.879,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:24.879,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:24.879,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:25.479,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.49,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:25.479,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.49,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:25.479,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.49,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:26.080,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.27,0.10,0.00,0.00,0.00,0.49,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:26.080,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.27,0.10,0.00,0.00,0.00,0.49,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:26.080,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.27,0.10,0.00,0.00,0.00,0.49,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:26.697,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:26.697,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:26.697,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:27.298,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:27.298,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:27.298,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:27.878,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.49,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:27.878,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.49,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:27.878,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.49,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:28.539,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.49,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:28.539,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.49,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:28.539,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.49,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:29.098,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:29.098,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:29.098,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:29.697,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:29.697,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:29.697,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:30.302,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:30.302,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:30.302,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:30.920,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.20,0.00,0.00,0.00,0.52,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:30.920,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.20,0.00,0.00,0.00,0.52,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:30.920,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.20,0.00,0.00,0.00,0.52,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:31.519,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.20,0.00,0.00,0.00,0.53,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:31.519,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.20,0.00,0.00,0.00,0.53,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:31.519,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.20,0.00,0.00,0.00,0.53,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:32.119,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.20,0.00,0.00,0.00,0.54,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:32.119,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.20,0.00,0.00,0.00,0.54,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:32.119,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.20,0.00,0.00,0.00,0.54,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:32.718,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:32.718,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:32.718,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:33.318,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:33.318,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:33.318,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:33.919,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.20,0.00,0.00,0.00,0.54,81,4771,9276115,37,0,-1.30,0.00,,
2025-02-04,10:18:33.919,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.20,0.00,0.00,0.00,0.54,81,4771,9276115,37,0,-1.30,0.00,,
2025-02-04,10:18:33.919,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.20,0.00,0.00,0.00,0.54,81,4771,9276115,37,0,-1.30,0.00,,
2025-02-04,10:18:34.540,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.30,0.00,0.00,0.00,0.58,81,4771,9276115,37,0,-1.30,0.00,,
2025-02-04,10:18:34.540,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.30,0.00,0.00,0.00,0.58,81,4771,9276115,37,0,-1.30,0.00,,
2025-02-04,10:18:34.540,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.30,0.00,0.00,0.00,0.58,81,4771,9276115,37,0,-1.30,0.00,,
2025-02-04,10:18:35.118,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.20,0.00,0.00,0.00,0.54,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:35.118,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.20,0.00,0.00,0.00,0.54,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:35.118,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.20,0.00,0.00,0.00,0.54,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:35.777,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:35.777,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:35.777,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:36.340,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:36.340,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:36.340,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:36.941,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.30,0.00,0.00,0.00,0.60,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:36.941,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.30,0.00,0.00,0.00,0.60,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:36.941,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.30,0.00,0.00,0.00,0.60,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:37.540,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.40,0.00,0.00,0.00,0.61,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:37.540,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.40,0.00,0.00,0.00,0.61,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:37.540,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.29,0.40,0.00,0.00,0.00,0.61,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:38.140,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.20,0.00,0.00,0.00,0.53,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:38.140,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.20,0.00,0.00,0.00,0.53,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:38.140,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.20,0.00,0.00,0.00,0.53,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:38.783,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:38.783,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:38.783,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:39.421,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:39.421,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:39.421,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:39.981,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:39.981,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:39.981,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:40.558,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:40.558,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:40.558,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:41.162,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:41.162,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:41.162,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.30,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:41.782,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:41.782,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:41.782,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:42.382,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:42.382,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:42.382,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:42.963,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:42.963,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:42.963,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:43.580,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:43.580,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:43.580,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.48,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:44.181,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:44.181,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:44.181,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:44.780,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:44.780,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:44.780,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:45.379,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:45.379,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:45.379,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.10,0.00,0.00,0.00,0.46,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:46.039,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.10,0.00,0.00,0.00,0.45,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:46.039,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.10,0.00,0.00,0.00,0.45,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:46.039,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.10,0.00,0.00,0.00,0.45,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:46.600,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.10,0.00,0.00,0.00,0.44,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:46.600,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.10,0.00,0.00,0.00,0.44,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:46.600,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.10,0.00,0.00,0.00,0.44,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:47.205,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.33,0.00,0.00,0.00,0.00,0.40,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:47.205,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.33,0.00,0.00,0.00,0.00,0.40,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:47.205,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.33,0.00,0.00,0.00,0.00,0.40,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:47.801,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.00,0.00,0.00,0.00,0.40,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:47.801,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.00,0.00,0.00,0.00,0.40,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:47.801,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.32,0.00,0.00,0.00,0.00,0.40,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:48.459,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.33,0.00,0.00,0.00,0.00,0.41,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:48.459,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.33,0.00,0.00,0.00,0.00,0.41,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:48.459,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.33,0.00,0.00,0.00,0.00,0.41,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:49.000,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:49.000,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:49.000,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.31,0.00,0.00,0.00,0.00,0.42,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:49.604,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.35,0.00,0.00,0.00,0.00,0.41,81,4771,9276115,37,0,-1.29,0.00,,
2025-02-04,10:18:49.604,51.701495,39.181572,0.0,167.3000030517578,0.0,0,0.00,143.35,0.00,0.00,0.00,0.00,0.41,81,4771,9276115,37,0,-1.29,0.00,,
