timestamp,speed,gps,voltage,temperature,current,battery,mileage,pwm,power
1738663707.62,47,0,139,41,20,72,1,47,2811
1738663707.62,47,0,139,41,20,72,1,47,2811
1738663708.206,49,0,138,41,35,69,1,52,4789
1738663708.206,49,0,138,41,35,69,1,52,4789
1738663708.206,49,0,138,41,35,69,1,52,4789
1738663708.824,52,0,138,41,36,68,1,54,4976
1738663708.824,52,0,138,41,36,68,1,54,4976
1738663708.824,52,0,138,41,36,68,1,54,4976
1738663709.424,54,0,138,41,23,70,1,53,3249
1738663709.424,54,0,138,41,23,70,1,53,3249
1738663709.424,54,0,138,41,23,70,1,53,3249
1738663710.026,56,0,140,41,1,74,1,45,203
1738663710.026,56,0,140,41,1,74,1,45,203
1738663710.026,56,0,140,41,1,74,1,45,203
1738663710.645,55,0,142,41,6,78,1,49,809
1738663710.645,55,0,142,41,6,78,1,49,809
1738663710.645,55,0,142,41,6,78,1,49,809
1738663711.222,54,0,142,41,5,79,1,48,737
1738663711.222,54,0,142,41,5,79,1,48,737
1738663711.222,54,0,142,41,5,79,1,48,737
1738663711.843,52,0,142,41,1,79,1,43,115
1738663711.843,52,0,142,41,1,79,1,43,115
1738663711.843,52,0,142,41,1,79,1,43,115
1738663712.446,50,0,145,41,11,84,1,33,1549
1738663712.446,50,0,145,41,11,84,1,33,1549
1738663712.446,50,0,145,41,11,84,1,33,1549
1738663713.044,46,0,142,41,21,78,1,46,3028
1738663713.044,46,0,142,41,21,78,1,46,3028
1738663713.044,46,0,142,41,21,78,1,46,3028
1738663713.645,47,0,141,41,10,77,1,45,1479
1738663713.645,47,0,141,41,10,77,1,45,1479
1738663713.645,47,0,141,41,10,77,1,45,1479
1738663714.244,47,0,142,41,9,77,1,44,1330
1738663714.244,47,0,142,41,9,77,1,44,1330
1738663714.244,47,0,142,41,9,77,1,44,1330
1738663714.845,46,0,143,41,5,80,1,42,776
1738663714.845,46,0,143,41,5,80,1,42,776
1738663714.845,46,0,143,41,5,80,1,42,776
1738663715.448,45,0,141,41,9,77,1,42,1275
1738663715.448,45,0,141,41,9,77,1,42,1275
1738663715.448,45,0,141,41,9,77,1,42,1275
1738663716.045,45,0,141,41,18,77,1,45,2472
1738663716.045,45,0,141,41,18,77,1,45,2472
1738663716.045,45,0,141,41,18,77,1,45,2472
1738663716.662,46,0,142,41,8,77,1,43,1136
1738663716.662,46,0,142,41,8,77,1,43,1136
1738663716.662,46,0,142,41,8,77,1,43,1136
1738663717.262,46,0,141,41,15,77,1,45,2069
1738663717.262,46,0,141,41,15,77,1,45,2069
1738663717.262,46,0,141,41,15,77,1,45,2069
1738663717.864,46,0,140,41,17,75,1,46,2318
1738663717.864,46,0,140,41,17,75,1,46,2318
1738663717.864,46,0,140,41,17,75,1,46,2318
1738663718.462,48,0,140,41,21,74,1,48,2892
1738663718.462,48,0,140,41,21,74,1,48,2892
1738663718.462,48,0,140,41,21,74,1,48,2892
1738663719.084,50,0,139,41,14,72,1,48,1979
1738663719.084,50,0,139,41,14,72,1,48,1979
1738663719.084,50,0,139,41,14,72,1,48,1979
1738663719.704,50,0,143,41,6,80,1,37,809
1738663719.704,50,0,143,41,6,80,1,37,809
1738663719.704,50,0,143,41,6,80,1,37,809
1738663720.267,48,0,146,41,16,86,1,29,2284
1738663720.267,48,0,146,41,16,86,1,29,2284
1738663720.267,48,0,146,41,16,86,1,29,2284
1738663720.884,41,0,145,41,7,86,1,25,1061
1738663720.884,41,0,145,41,7,86,1,25,1061
1738663720.884,41,0,145,41,7,86,1,25,1061
1738663721.543,36,0,143,41,12,80,1,36,1724
1738663721.543,36,0,143,41,12,80,1,36,1724
1738663721.543,36,0,143,41,12,80,1,36,1724
1738663722.085,37,0,139,41,29,71,1,43,4014
1738663722.085,37,0,139,41,29,71,1,43,4014
1738663722.085,37,0,139,41,29,71,1,43,4014
1738663722.689,42,0,141,41,6,75,1,41,843
1738663722.689,42,0,141,41,6,75,1,41,843
1738663722.689,42,0,141,41,6,75,1,41,843
1738663723.286,42,0,145,41,17,86,1,24,2406
1738663723.286,42,0,145,41,17,86,1,24,2406
1738663723.286,42,0,145,41,17,86,1,24,2406
1738663723.924,35,0,146,41,11,87,1,18,1625
1738663723.924,35,0,146,41,11,87,1,18,1625
1738663723.924,35,0,146,41,11,87,1,18,1625
1738663724.503,29,0,144,41,2,84,1,18,292
1738663724.503,29,0,144,41,2,84,1,18,292
1738663724.503,29,0,144,41,2,84,1,18,292
1738663725.105,26,0,143,41,8,80,1,28,1177
1738663725.105,26,0,143,41,8,80,1,28,1177
1738663725.105,26,0,143,41,8,80,1,28,1177
1738663725.705,28,0,144,41,12,83,1,15,1724
1738663725.705,28,0,144,41,12,83,1,15,1724
1738663725.705,28,0,144,41,12,83,1,15,1724
1738663726.304,24,0,145,41,6,85,1,10,814
1738663726.304,24,0,145,41,6,85,1,10,814
1738663726.304,24,0,145,41,6,85,1,10,814
1738663726.906,18,0,144,41,0,84,1,9,46
1738663726.906,18,0,144,41,0,84,1,9,46
1738663726.906,18,0,144,41,0,84,1,9,46
1738663727.508,15,0,142,41,7,79,1,22,1064
1738663727.508,15,0,142,41,7,79,1,22,1064
1738663727.508,15,0,142,41,7,79,1,22,1064
1738663728.127,17,0,143,41,10,81,1,21,1434
1738663728.127,17,0,143,41,10,81,1,21,1434
1738663728.127,17,0,143,41,10,81,1,21,1434
1738663728.721,19,0,141,41,18,76,1,28,2532
1738663728.721,19,0,141,41,18,76,1,28,2532
1738663728.721,19,0,141,41,18,76,1,28,2532
1738663729.324,24,0,140,41,27,73,1,34,3815
1738663729.324,24,0,140,41,27,73,1,34,3815
1738663729.324,24,0,140,41,27,73,1,34,3815
1738663729.928,30,0,142,41,2,78,1,29,336
1738663729.928,30,0,142,41,2,78,1,29,336
1738663729.928,30,0,142,41,2,78,1,29,336
1738663730.523,30,0,140,41,31,73,1,38,4397
1738663730.523,30,0,140,41,31,73,1,38,4397
1738663730.523,30,0,140,41,31,73,1,38,4397
1738663731.147,35,0,140,41,18,73,1,39,2581
1738663731.147,35,0,140,41,18,73,1,39,2581
1738663731.147,35,0,140,41,18,73,1,39,2581
1738663731.742,39,0,141,41,14,75,1,40,2030
1738663731.742,39,0,141,41,14,75,1,40,2030
1738663731.742,39,0,141,41,14,75,1,40,2030
1738663732.327,40,0,141,41,19,75,1,42,2612
1738663732.327,40,0,141,41,19,75,1,42,2612
1738663732.327,40,0,141,41,19,75,1,42,2612
1738663732.927,42,0,141,41,12,76,1,42,1646
1738663732.927,42,0,141,41,12,76,1,42,1646
1738663732.927,42,0,141,41,12,76,1,42,1646
1738663733.543,43,0,141,41,20,76,1,43,2879
1738663733.543,43,0,141,41,20,76,1,43,2879
1738663733.543,43,0,141,41,20,76,1,43,2879
1738663734.141,44,0,139,41,23,71,1,46,3258
1738663734.141,44,0,139,41,23,71,1,46,3258
1738663734.141,44,0,139,41,23,71,1,46,3258
1738663734.743,47,0,141,41,8,75,1,44,1187
1738663734.743,47,0,141,41,8,75,1,44,1187
1738663734.743,47,0,141,41,8,75,1,44,1187
1738663735.348,48,0,142,41,1,79,1,41,176
1738663735.348,48,0,142,41,1,79,1,41,176
1738663735.348,48,0,142,41,1,79,1,41,176
1738663735.965,46,0,142,41,13,78,1,45,1842
1738663735.965,46,0,142,41,13,78,1,45,1842
1738663735.965,46,0,142,41,13,78,1,45,1842
1738663736.563,46,0,142,41,8,78,1,43,1174
1738663736.563,46,0,142,41,8,78,1,43,1174
1738663736.563,46,0,142,41,8,78,1,43,1174
1738663737.145,46,0,140,41,25,73,1,47,3432
1738663737.145,46,0,140,41,25,73,1,47,3432
1738663737.145,46,0,140,41,25,73,1,47,3432
1738663737.761,48,0,141,41,6,76,1,45,843
1738663737.761,48,0,141,41,6,76,1,45,843
1738663737.761,48,0,141,41,6,76,1,45,843
1738663738.364,48,0,140,41,26,74,1,50,3672
1738663738.364,48,0,140,41,26,74,1,50,3672
1738663738.364,48,0,140,41,26,74,1,50,3672
1738663738.985,50,0,139,41,22,72,1,50,3083
1738663738.985,50,0,139,41,22,72,1,50,3083
1738663738.985,50,0,139,41,22,72,1,50,3083
1738663739.585,52,0,140,42,22,72,1,52,3005
1738663739.585,52,0,140,42,22,72,1,52,3005
1738663739.585,52,0,140,42,22,72,1,52,3005
1738663740.183,54,0,141,42,4,77,1,48,540
1738663740.183,54,0,141,42,4,77,1,48,540
1738663740.183,54,0,141,42,4,77,1,48,540
1738663740.789,53,0,142,42,4,79,1,47,640
1738663740.789,53,0,142,42,4,79,1,47,640
1738663740.789,53,0,142,42,4,79,1,47,640
1738663741.384,52,0,143,42,5,81,1,37,717
1738663741.384,52,0,143,42,5,81,1,37,717
1738663741.384,52,0,143,42,5,81,1,37,717
1738663741.984,49,0,144,42,1,82,1,39,145
1738663741.984,49,0,144,42,1,82,1,39,145
1738663741.984,49,0,144,42,1,82,1,39,145
1738663742.582,47,0,144,42,12,83,1,33,1676
1738663742.582,47,0,144,42,12,83,1,33,1676
1738663742.582,47,0,144,42,12,83,1,33,1676
1738663743.184,43,0,146,42,19,89,1,23,2774
1738663743.184,43,0,146,42,19,89,1,23,2774
1738663743.184,43,0,146,42,19,89,1,23,2774
1738663743.787,35,0,145,42,4,85,1,29,514
1738663743.787,35,0,145,42,4,85,1,29,514
1738663743.787,35,0,145,42,4,85,1,29,514
1738663744.383,33,0,141,42,12,76,1,35,1730
1738663744.383,33,0,141,42,12,76,1,35,1730
1738663744.383,33,0,141,42,12,76,1,35,1730
1738663744.987,35,0,143,42,8,79,1,34,1112
1738663744.987,35,0,143,42,8,79,1,34,1112
1738663744.987,35,0,143,42,8,79,1,34,1112
1738663745.605,36,0,140,42,14,74,1,39,1994
1738663745.605,36,0,140,42,14,74,1,39,1994
1738663745.605,36,0,140,42,14,74,1,39,1994
1738663746.205,38,0,141,42,25,76,1,41,3496
1738663746.205,38,0,141,42,25,76,1,41,3496
1738663746.205,38,0,141,42,25,76,1,41,3496
1738663746.804,40,0,139,42,17,72,1,42,2347
1738663746.804,40,0,139,42,17,72,1,42,2347
1738663746.804,40,0,139,42,17,72,1,42,2347
1738663747.416,43,0,141,42,8,77,1,41,1132
1738663747.416,43,0,141,42,8,77,1,41,1132
1738663747.416,43,0,141,42,8,77,1,41,1132
1738663748.025,43,0,141,42,14,77,1,43,2031
1738663748.025,43,0,141,42,14,77,1,43,2031
1738663748.025,43,0,141,42,14,77,1,43,2031
1738663748.625,44,0,139,42,31,72,1,48,4267
1738663748.625,44,0,139,42,31,72,1,48,4267
1738663748.625,44,0,139,42,31,72,1,48,4267
1738663749.207,47,0,140,42,13,73,1,46,1842
1738663749.207,47,0,140,42,13,73,1,46,1842
1738663749.207,47,0,140,42,13,73,1,46,1842
1738663749.822,48,0,142,42,5,78,1,44,677
1738663749.822,48,0,142,42,5,78,1,44,677
1738663749.822,48,0,142,42,5,78,1,44,677
1738663750.424,48,0,142,42,5,78,1,44,706
1738663750.424,48,0,142,42,5,78,1,44,706
1738663750.424,48,0,142,42,5,78,1,44,706
1738663751.022,46,0,143,42,2,82,1,34,353
1738663751.022,46,0,143,42,2,82,1,34,353
1738663751.022,46,0,143,42,2,82,1,34,353
1738663751.644,44,0,143,42,1,82,2,34,158
1738663751.644,44,0,143,42,1,82,2,34,158
1738663751.644,44,0,143,42,1,82,2,34,158
1738663752.246,42,0,142,42,17,77,2,43,2422
1738663752.246,42,0,142,42,17,77,2,43,2422
1738663752.246,42,0,142,42,17,77,2,43,2422
1738663752.844,43,0,142,42,6,77,2,41,908
1738663752.844,43,0,142,42,6,77,2,41,908
1738663752.844,43,0,142,42,6,77,2,41,908
1738663753.446,43,0,143,42,3,80,2,39,470
1738663753.446,43,0,143,42,3,80,2,39,470
1738663753.446,43,0,143,42,3,80,2,39,470
1738663754.027,42,0,143,42,3,80,2,38,477
1738663754.027,42,0,143,42,3,80,2,38,477
1738663754.027,42,0,143,42,3,80,2,38,477
1738663754.643,41,0,142,42,13,78,2,41,1837
1738663754.643,41,0,142,42,13,78,2,41,1837
1738663754.643,41,0,142,42,13,78,2,41,1837
1738663755.244,42,0,142,42,7,77,2,40,1013
1738663755.244,42,0,142,42,7,77,2,40,1013
1738663755.244,42,0,142,42,7,77,2,40,1013
1738663755.845,42,0,143,42,2,80,2,38,275
1738663755.845,42,0,143,42,2,80,2,38,275
1738663755.845,42,0,143,42,2,80,2,38,275
1738663756.444,41,0,141,42,15,77,2,41,2145
1738663756.444,41,0,141,42,15,77,2,41,2145
1738663756.444,41,0,141,42,15,77,2,41,2145
1738663757.046,42,0,142,42,5,78,2,39,725
1738663757.046,42,0,142,42,5,78,2,39,725
1738663757.046,42,0,142,42,5,78,2,39,725
1738663757.665,42,0,142,42,9,77,2,41,1296
1738663757.665,42,0,142,42,9,77,2,41,1296
1738663757.665,42,0,142,42,9,77,2,41,1296
1738663758.265,43,0,143,42,1,81,2,35,84
1738663758.265,43,0,143,42,1,81,2,35,84
1738663758.265,43,0,143,42,1,81,2,35,84
1738663758.864,41,0,143,42,2,82,2,30,356
1738663758.864,41,0,143,42,2,82,2,30,356
1738663758.864,41,0,143,42,2,82,2,30,356
1738663759.464,40,0,145,42,10,85,2,25,1501
1738663759.464,40,0,145,42,10,85,2,25,1501
1738663759.464,40,0,145,42,10,85,2,25,1501
1738663760.084,35,0,145,42,10,86,2,19,1456
1738663760.084,35,0,145,42,10,86,2,19,1456
1738663760.084,35,0,145,42,10,86,2,19,1456
1738663760.667,29,0,145,42,5,86,2,15,783
1738663760.667,29,0,145,42,5,86,2,15,783
1738663760.667,29,0,145,42,5,86,2,15,783
1738663761.265,24,0,143,42,18,81,2,29,2644
1738663761.265,24,0,143,42,18,81,2,29,2644
1738663761.265,24,0,143,42,18,81,2,29,2644
1738663761.866,26,0,144,42,4,84,2,10,596
1738663761.866,26,0,144,42,4,84,2,10,596
1738663761.866,26,0,144,42,4,84,2,10,596
1738663762.486,20,0,143,42,3,80,2,23,480
1738663762.486,20,0,143,42,3,80,2,23,480
1738663762.486,20,0,143,42,3,80,2,23,480
1738663763.086,21,0,144,42,2,83,2,11,297
1738663763.086,21,0,144,42,2,83,2,11,297
1738663763.086,21,0,144,42,2,83,2,11,297
1738663763.684,18,0,144,42,2,83,2,10,222
1738663763.684,18,0,144,42,2,83,2,10,222
1738663763.684,18,0,144,42,2,83,2,10,222
1738663764.282,16,0,144,42,1,83,2,8,92
1738663764.282,16,0,144,42,1,83,2,8,92
1738663764.282,16,0,144,42,1,83,2,8,92
1738663764.886,14,0,144,42,4,82,2,17,557
1738663764.886,14,0,144,42,4,82,2,17,557
1738663764.886,14,0,144,42,4,82,2,17,557
1738663765.507,15,0,144,42,0,82,2,13,22
1738663765.507,15,0,144,42,0,82,2,13,22
1738663765.507,15,0,144,42,0,82,2,13,22
1738663766.084,15,0,144,42,0,83,2,12,1
1738663766.084,15,0,144,42,0,83,2,12,1
1738663766.084,15,0,144,42,0,83,2,12,1
1738663766.69,14,0,144,42,0,83,2,8,59
1738663766.69,14,0,144,42,0,83,2,8,59
1738663766.69,14,0,144,42,0,83,2,8,59
1738663767.302,13,0,144,42,7,82,2,17,944
1738663767.302,13,0,144,42,7,82,2,17,944
1738663767.302,13,0,144,42,7,82,2,17,944
1738663767.902,14,0,143,42,6,81,2,19,815
1738663767.902,14,0,143,42,6,81,2,19,815
1738663767.902,14,0,143,42,6,81,2,19,815
1738663768.505,16,0,143,42,7,80,2,21,965
1738663768.505,16,0,143,42,7,80,2,21,965
1738663768.505,16,0,143,42,7,80,2,21,965
1738663769.104,19,0,143,42,2,80,2,21,233
1738663769.104,19,0,143,42,2,80,2,21,233
1738663769.104,19,0,143,42,2,80,2,21,233
1738663769.724,19,0,143,42,8,81,2,22,1145
1738663769.724,19,0,143,42,8,81,2,22,1145
1738663769.724,19,0,143,42,8,81,2,22,1145
1738663770.344,21,0,142,42,5,79,2,24,704
1738663770.344,21,0,142,42,5,79,2,24,704
1738663770.344,21,0,142,42,5,79,2,24,704
1738663770.905,22,0,144,42,1,82,2,15,76
1738663770.905,22,0,144,42,1,82,2,15,76
1738663770.905,22,0,144,42,1,82,2,15,76
1738663771.521,21,0,143,42,6,81,2,23,801
1738663771.521,21,0,143,42,6,81,2,23,801
1738663771.521,21,0,143,42,6,81,2,23,801
1738663772.145,22,0,143,42,6,81,2,24,827
1738663772.145,22,0,143,42,6,81,2,24,827
1738663772.145,22,0,143,42,6,81,2,24,827
1738663772.724,22,0,144,42,3,82,2,23,448
1738663772.724,22,0,144,42,3,82,2,23,448
1738663772.724,22,0,144,42,3,82,2,23,448
1738663773.324,22,0,143,42,4,81,2,24,635
1738663773.324,22,0,143,42,4,81,2,24,635
1738663773.324,22,0,143,42,4,81,2,24,635
1738663773.925,23,0,143,42,1,82,2,22,187
1738663773.925,23,0,143,42,1,82,2,22,187
1738663773.925,23,0,143,42,1,82,2,22,187
1738663774.546,23,0,144,42,1,82,2,22,149
1738663774.546,23,0,144,42,1,82,2,22,149
1738663774.546,23,0,144,42,1,82,2,22,149
1738663775.144,22,0,144,42,1,82,2,22,161
1738663775.144,22,0,144,42,1,82,2,22,161
1738663775.144,22,0,144,42,1,82,2,22,161
1738663775.744,22,0,144,42,4,82,2,23,620
1738663775.744,22,0,144,42,4,82,2,23,620
1738663775.744,22,0,144,42,4,82,2,23,620
1738663776.344,22,0,143,42,2,81,2,23,242
1738663776.344,22,0,143,42,2,81,2,23,242
1738663776.344,22,0,143,42,2,81,2,23,242
1738663776.946,23,0,144,42,1,82,2,22,157
1738663776.946,23,0,144,42,1,82,2,22,157
1738663776.946,23,0,144,42,1,82,2,22,157
1738663777.546,22,0,144,42,0,82,2,21,52
1738663777.546,22,0,144,42,0,82,2,21,52
1738663777.546,22,0,144,42,0,82,2,21,52
1738663778.146,22,0,144,42,2,83,2,21,265
1738663778.146,22,0,144,42,2,83,2,21,265
1738663778.146,22,0,144,42,2,83,2,21,265
1738663778.748,22,0,143,42,3,81,2,23,467
1738663778.748,22,0,143,42,3,81,2,23,467
1738663778.748,22,0,143,42,3,81,2,23,467
1738663779.365,22,0,144,42,1,82,2,22,144
1738663779.365,22,0,144,42,1,82,2,22,144
1738663779.365,22,0,144,42,1,82,2,22,144
1738663779.967,22,0,144,42,1,82,2,22,184
1738663779.967,22,0,144,42,1,82,2,22,184
1738663779.967,22,0,144,42,1,82,2,22,184
1738663780.564,22,0,144,42,1,82,2,21,207
1738663780.564,22,0,144,42,1,82,2,21,207
1738663780.564,22,0,144,42,1,82,2,21,207
1738663781.164,21,0,144,42,3,82,2,22,434
1738663781.164,21,0,144,42,3,82,2,22,434
1738663781.164,21,0,144,42,3,82,2,22,434
1738663781.766,22,0,144,42,1,82,2,22,190
1738663781.766,22,0,144,42,1,82,2,22,190
1738663781.766,22,0,144,42,1,82,2,22,190
1738663782.384,22,0,144,42,0,83,2,19,0
1738663782.384,22,0,144,42,0,83,2,19,0
1738663782.384,22,0,144,42,0,83,2,19,0
1738663782.967,21,0,144,42,0,83,2,15,56
1738663782.967,21,0,144,42,0,83,2,15,56
1738663782.967,21,0,144,42,0,83,2,15,56
1738663783.568,20,0,144,42,2,83,2,12,280
1738663783.568,20,0,144,42,2,83,2,12,280
1738663783.568,20,0,144,42,2,83,2,12,280
1738663784.185,18,0,144,42,0,84,2,13,27
1738663784.185,18,0,144,42,0,84,2,13,27
1738663784.185,18,0,144,42,0,84,2,13,27
1738663784.805,17,0,144,42,2,82,2,18,263
1738663784.805,17,0,144,42,2,82,2,18,263
1738663784.805,17,0,144,42,2,82,2,18,263
1738663785.385,17,0,144,42,0,83,2,13,39
1738663785.385,17,0,144,42,0,83,2,13,39
1738663785.385,17,0,144,42,0,83,2,13,39
1738663785.989,16,0,144,42,0,83,2,14,7
1738663785.989,16,0,144,42,0,83,2,14,7
1738663785.989,16,0,144,42,0,83,2,14,7
1738663786.588,16,0,144,42,1,83,2,8,127
1738663786.588,16,0,144,42,1,83,2,8,127
1738663786.588,16,0,144,42,1,83,2,8,127
1738663787.203,14,0,144,42,0,84,2,7,68
1738663787.203,14,0,144,42,0,84,2,7,68
1738663787.203,14,0,144,42,0,84,2,7,68
1738663787.789,13,0,144,42,2,83,2,15,301
1738663787.789,13,0,144,42,2,83,2,15,301
1738663787.789,13,0,144,42,2,83,2,15,301
1738663788.445,13,0,144,42,5,82,2,17,664
1738663788.445,13,0,144,42,5,82,2,17,664
1738663788.445,13,0,144,42,5,82,2,17,664
1738663789.004,14,0,143,42,6,81,2,19,811
1738663789.004,14,0,143,42,6,81,2,19,811
1738663789.004,14,0,143,42,6,81,2,19,811
1738663789.668,16,0,143,42,3,81,2,19,482
1738663789.668,16,0,143,42,3,81,2,19,482
1738663789.668,16,0,143,42,3,81,2,19,482
1738663790.226,17,0,143,42,8,81,2,22,1214
1738663790.226,17,0,143,42,8,81,2,22,1214
1738663790.226,17,0,143,42,8,81,2,22,1214
1738663790.807,19,0,143,42,2,81,2,21,312
1738663790.807,19,0,143,42,2,81,2,21,312
1738663790.807,19,0,143,42,2,81,2,21,312
1738663791.447,20,0,143,42,3,81,2,22,501
1738663791.447,20,0,143,42,3,81,2,22,501
1738663791.447,20,0,143,42,3,81,2,22,501
1738663792.023,20,0,144,42,1,83,2,11,198
1738663792.023,20,0,144,42,1,83,2,11,198
1738663792.023,20,0,144,42,1,83,2,11,198
1738663792.627,19,0,143,42,8,80,2,24,1159
1738663792.627,19,0,143,42,8,80,2,24,1159
1738663792.627,19,0,143,42,8,80,2,24,1159
1738663793.225,21,0,144,42,2,83,2,12,336
1738663793.225,21,0,144,42,2,83,2,12,336
1738663793.225,21,0,144,42,2,83,2,12,336
1738663793.826,18,0,144,42,0,84,2,16,71
1738663793.826,18,0,144,42,0,84,2,16,71
1738663793.826,18,0,144,42,0,84,2,16,71
1738663794.426,17,0,142,42,16,77,2,26,2322
1738663794.426,17,0,142,42,16,77,2,26,2322
1738663794.426,17,0,142,42,16,77,2,26,2322
1738663795.029,21,0,141,42,22,75,2,31,3058
1738663795.029,21,0,141,42,22,75,2,31,3058
1738663795.029,21,0,141,42,22,75,2,31,3058
1738663795.626,27,0,139,42,22,72,2,35,3029
1738663795.626,27,0,139,42,22,72,2,35,3029
1738663795.626,27,0,139,42,22,72,2,35,3029
1738663796.245,31,0,143,42,2,80,2,29,331
1738663796.245,31,0,143,42,2,80,2,29,331
1738663796.245,31,0,143,42,2,80,2,29,331
1738663796.845,31,0,140,42,29,73,2,38,4108
1738663796.845,31,0,140,42,29,73,2,38,4108
1738663796.845,31,0,140,42,29,73,2,38,4108
1738663797.445,36,0,139,42,21,72,2,41,2960
1738663797.445,36,0,139,42,21,72,2,41,2960
1738663797.445,36,0,139,42,21,72,2,41,2960
1738663798.041,39,0,142,42,6,78,2,37,829
1738663798.041,39,0,142,42,6,78,2,37,829
1738663798.041,39,0,142,42,6,78,2,37,829
1738663798.647,39,0,141,42,12,77,2,39,1682
1738663798.647,39,0,141,42,12,77,2,39,1682
1738663798.647,39,0,141,42,12,77,2,39,1682
1738663799.267,40,0,141,42,19,75,2,43,2707
1738663799.267,40,0,141,42,19,75,2,43,2707
1738663799.267,40,0,141,42,19,75,2,43,2707
1738663799.849,42,0,142,42,11,78,2,41,1565
1738663799.849,42,0,142,42,11,78,2,41,1565
1738663799.849,42,0,142,42,11,78,2,41,1565
1738663800.467,43,0,143,42,0,81,2,34,64
1738663800.467,43,0,143,42,0,81,2,34,64
1738663800.467,43,0,143,42,0,81,2,34,64
1738663801.064,42,0,142,42,8,79,2,40,1128
1738663801.064,42,0,142,42,8,79,2,40,1128
1738663801.064,42,0,142,42,8,79,2,40,1128
1738663801.667,42,0,143,42,4,80,2,38,546
1738663801.667,42,0,143,42,4,80,2,38,546
1738663801.667,42,0,143,42,4,80,2,38,546
1738663802.264,41,0,143,42,5,81,2,38,678
1738663802.264,41,0,143,42,5,81,2,38,678
1738663802.264,41,0,143,42,5,81,2,38,678
1738663802.866,40,0,144,42,4,83,2,28,524
1738663802.866,40,0,144,42,4,83,2,28,524
1738663802.866,40,0,144,42,4,83,2,28,524
1738663803.486,38,0,144,42,1,83,2,30,85
1738663803.486,38,0,144,42,1,83,2,30,85
1738663803.486,38,0,144,42,1,83,2,30,85
1738663804.083,36,0,143,42,5,81,2,34,741
1738663804.083,36,0,143,42,5,81,2,34,741
1738663804.083,36,0,143,42,5,81,2,34,741
1738663804.668,36,0,143,42,3,81,2,34,382
1738663804.668,36,0,143,42,3,81,2,34,382
1738663804.668,36,0,143,42,3,81,2,34,382
1738663805.285,36,0,143,42,6,81,2,34,845
1738663805.285,36,0,143,42,6,81,2,34,845
1738663805.285,36,0,143,42,6,81,2,34,845
1738663805.886,36,0,143,42,7,80,2,35,951
1738663805.886,36,0,143,42,7,80,2,35,951
1738663805.886,36,0,143,42,7,80,2,35,951
1738663806.486,36,0,143,42,2,81,2,34,298
1738663806.486,36,0,143,42,2,81,2,34,298
1738663806.486,36,0,143,42,2,81,2,34,298
1738663807.083,36,0,143,42,6,79,2,34,869
1738663807.083,36,0,143,42,6,79,2,34,869
1738663807.083,36,0,143,42,6,79,2,34,869
1738663807.689,36,0,142,42,12,78,2,37,1641
1738663807.689,36,0,142,42,12,78,2,37,1641
1738663807.689,36,0,142,42,12,78,2,37,1641
1738663808.325,38,0,142,42,11,78,2,38,1624
1738663808.325,38,0,142,42,11,78,2,38,1624
1738663808.325,38,0,142,42,11,78,2,38,1624
1738663808.905,39,0,140,42,26,73,2,43,3611
1738663808.905,39,0,140,42,26,73,2,43,3611
1738663808.905,39,0,140,42,26,73,2,43,3611
1738663809.522,43,0,138,42,25,70,2,47,3520
1738663809.522,43,0,138,42,25,70,2,47,3520
1738663809.522,43,0,138,42,25,70,2,47,3520
1738663810.106,47,0,142,42,1,78,2,37,199
1738663810.106,47,0,142,42,1,78,2,37,199
1738663810.106,47,0,142,42,1,78,2,37,199
1738663810.706,45,0,143,42,9,80,2,42,1275
1738663810.706,45,0,143,42,9,80,2,42,1275
1738663810.706,45,0,143,42,9,80,2,42,1275
1738663811.366,45,0,140,42,21,74,2,47,2976
1738663811.366,45,0,140,42,21,74,2,47,2976
1738663811.366,45,0,140,42,21,74,2,47,2976
1738663811.906,48,0,141,42,7,77,2,45,981
1738663811.906,48,0,141,42,7,77,2,45,981
1738663811.906,48,0,141,42,7,77,2,45,981
1738663812.545,48,0,142,42,12,78,2,46,1746
1738663812.545,48,0,142,42,12,78,2,46,1746
1738663812.545,48,0,142,42,12,78,2,46,1746
1738663813.146,49,0,140,42,23,73,2,49,3170
1738663813.146,49,0,140,42,23,73,2,49,3170
1738663813.146,49,0,140,42,23,73,2,49,3170
1738663813.726,51,0,139,42,22,72,2,52,3013
1738663813.726,51,0,139,42,22,72,2,52,3013
1738663813.726,51,0,139,42,22,72,2,52,3013
1738663814.325,53,0,144,42,20,83,2,36,2841
1738663814.325,53,0,144,42,20,83,2,36,2841
1738663814.325,53,0,144,42,20,83,2,36,2841
1738663814.946,48,0,146,42,13,87,2,32,1842
1738663814.946,48,0,146,42,13,87,2,32,1842
1738663814.946,48,0,146,42,13,87,2,32,1842
1738663815.55,42,0,146,42,6,87,2,27,860
1738663815.55,42,0,146,42,6,87,2,27,860
1738663815.55,42,0,146,42,6,87,2,27,860
1738663816.128,37,0,142,42,26,79,2,41,3694
1738663816.128,37,0,142,42,26,79,2,41,3694
1738663816.128,37,0,142,42,26,79,2,41,3694
1738663816.728,40,0,141,42,13,76,2,41,1841
1738663816.728,40,0,141,42,13,76,2,41,1841
1738663816.728,40,0,141,42,13,76,2,41,1841
1738663817.329,41,0,144,42,3,84,2,28,382
1738663817.329,41,0,144,42,3,84,2,28,382
1738663817.329,41,0,144,42,3,84,2,28,382
